ID,Title,Content,Excerpt,Date,"Post Type",Permalink,"Parent Product ID",Sku,Price,"Regular Price","Sale Price","Stock Status",Stock,Visibility,"External Product URL","Total Sales","Attribute Name (pa_color)","Attribute Value (pa_color)","Attribute In Variations (pa_color)","Attribute Is Visible (pa_color)","Attribute Is Taxonomy (pa_color)","Attribute Name (pa_size)","Attribute Value (pa_size)","Attribute In Variations (pa_size)","Attribute Is Visible (pa_size)","Attribute Is Taxonomy (pa_size)","Shipping Class","Image URL","Image Title","Image Caption","Image Description","Image Alt Text","Attachment URL",Brands,Collections,"Product Type",Tags,"Product categories","Product tags",Status,Author,Slug,Format,Template,"Parent Slug",Order,"Comment Status","Ping Status","Post Modified Date",Downloadable,Virtual,"Purchase Note",Featured,Weight,Length,Width,Height,"Sale Price Dates From","Sale Price Dates To","Sold Individually","Manage Stock",Up-Sells,Cross-Sells,"Downloadable Files Paths","Downloadable Files Names","Download Limit","Download Expiry","Download Type","Button Text",Backorders,"Tax Status","Tax Class","Product Image Gallery","Default Attributes","Product Attributes","Product Version","Variation Description","Wc Rating Count","Wc Review Count","Wc Average Rating"
864,Hahar,"<h1><strong>ผลิตจากผ้า Cotton Twill ผ้านิ่ม ใส่สบาย เหมาะกับอากาศเมืองไทย</strong></h1>
&nbsp;","<h1><span style=""color: #999999;""><strong>ผลิตจากผ้า Cotton Twill ผ้านิ่ม ใส่สบาย เหมาะกับอากาศเมืองไทย</strong></span></h1>",2017-07-06,product,http://54.255.181.242/lagobe/product/hahar11/,0,SL0002,1490,1490,,instock,,,,0,"Product [:en]color[:th]สี[:]",Black,yes,yes,yes,"Product [:en]Size[:th]ขนาด[:]",Large|Medium|Small|X-Large,yes,yes,yes,,http://54.255.181.242/lagobe/wp-content/uploads/2017/07/lagobe00152-1.jpg|http://54.255.181.242/lagobe/wp-content/uploads/2017/07/lagobe00159.jpg|http://54.255.181.242/lagobe/wp-content/uploads/2017/07/lagobe00164.jpg|http://54.255.181.242/lagobe/wp-content/uploads/2017/07/lagobe00166.jpg,|||,|||,|||,|||,,Hahar,Collections>Casual|Collections>Office,simple,,Gay>Shirt,Shirt,publish,1,hahar11,,,0,0,open,closed,2017-07-14,no,no,,,500,,,,,,no,no,,,,,-1,-1,,,no,taxable,standard,"619,620,621",a:0:{},"a:2:{s:8:""pa_color"";a:6:{s:4:""name"";s:8:""pa_color"";s:5:""value"";s:0:"""";s:8:""position"";i:0;s:10:""is_visible"";i:1;s:12:""is_variation"";i:1;s:11:""is_taxonomy"";i:1;}s:7:""pa_size"";a:6:{s:4:""name"";s:7:""pa_size"";s:5:""value"";s:0:"""";s:8:""position"";i:1;s:10:""is_visible"";i:1;s:12:""is_variation"";i:1;s:11:""is_taxonomy"";i:1;}}",3.0.7,,a:0:{},0,0
866,Hahar,"<h1><span style=""color: #999999;""><strong>เสื้อเชิ้ตแขนสั้น แตกต่างอย่างลงตัว ผลิตจากผ้า Cotton Twill ผ้านิ่ม ใส่สบาย</strong></span></h1>","<h1><span style=""color: #999999;""><strong>เสื้อเชิ้ตแขนสั้น แตกต่างอย่างลงตัว ผลิตจากผ้า Cotton Twill ผ้านิ่ม ใส่สบาย</strong></span></h1>",2017-07-06,product,http://54.255.181.242/lagobe/product/hahar12/,0,SS0001,1290,1290,,instock,,,,0,"Product [:en]color[:th]สี[:]",Chocolate,yes,yes,yes,"Product [:en]Size[:th]ขนาด[:]",Large|Medium|Small|X-Large,yes,yes,yes,,http://54.255.181.242/lagobe/wp-content/uploads/2017/07/lagobe00188-1.jpg|http://54.255.181.242/lagobe/wp-content/uploads/2017/07/lagobe00190.jpg|http://54.255.181.242/lagobe/wp-content/uploads/2017/07/lagobe00192.jpg,||,||,||,||,,Hahar,Collections>Casual|Collections>Office|Collections>Party,simple,,Gay>Shirt,Shirt,publish,1,hahar12,,,0,0,open,closed,2017-07-14,no,no,,,500,,,,,,no,no,,,,,-1,-1,,,no,taxable,standard,"626,627",a:0:{},"a:2:{s:8:""pa_color"";a:6:{s:4:""name"";s:8:""pa_color"";s:5:""value"";s:0:"""";s:8:""position"";i:0;s:10:""is_visible"";i:1;s:12:""is_variation"";i:1;s:11:""is_taxonomy"";i:1;}s:7:""pa_size"";a:6:{s:4:""name"";s:7:""pa_size"";s:5:""value"";s:0:"""";s:8:""position"";i:1;s:10:""is_visible"";i:1;s:12:""is_variation"";i:1;s:11:""is_taxonomy"";i:1;}}",3.0.7,,a:0:{},0,0
868,Hahar,"<h1><span style=""color: #999999;""><strong>ผลิตจากผ้า Cotton Twill ผ้านิ่ม ใส่สบาย เหมาะกับอากาศเมืองไทย</strong></span></h1>
&nbsp;","<h1><span style=""color: #999999;""><strong>ผลิตจากผ้า Cotton Twill ผ้านิ่ม ใส่สบาย เหมาะกับอากาศเมืองไทย</strong></span></h1>",2017-07-06,product,http://54.255.181.242/lagobe/product/hahar13/,0,SL0004,1490,1490,,instock,,,,0,"Product [:en]color[:th]สี[:]",White,yes,yes,yes,"Product [:en]Size[:th]ขนาด[:]",Large|Medium|Small|X-Large,yes,yes,yes,,http://54.255.181.242/lagobe/wp-content/uploads/2017/07/lagobe00228-1.jpg|http://54.255.181.242/lagobe/wp-content/uploads/2017/07/lagobe00236.jpg|http://54.255.181.242/lagobe/wp-content/uploads/2017/07/lagobe00233.jpg,||,||,||,||,,Hahar,Collections>Casual|Collections>Office|Collections>Party,simple,,Gay>Shirt,Shirt,publish,1,hahar13,,,0,0,open,closed,2017-07-14,no,no,,,500,,,,,,no,no,,,,,-1,-1,,,no,taxable,standard,"636,635",a:0:{},"a:2:{s:8:""pa_color"";a:6:{s:4:""name"";s:8:""pa_color"";s:5:""value"";s:0:"""";s:8:""position"";i:0;s:10:""is_visible"";i:1;s:12:""is_variation"";i:1;s:11:""is_taxonomy"";i:1;}s:7:""pa_size"";a:6:{s:4:""name"";s:7:""pa_size"";s:5:""value"";s:0:"""";s:8:""position"";i:1;s:10:""is_visible"";i:1;s:12:""is_variation"";i:1;s:11:""is_taxonomy"";i:1;}}",3.0.7,,a:0:{},0,0
870,Hahar,"<h1><strong><span style=""color: #999999;"">ผ้านิ่ม เนื้อเนียน ระบายอากาศได้ดี สวมใส่สบาย ไม่ขึ้นขุ่ย Cotton 100% No.32</span></strong></h1>
&nbsp;","<h1><span style=""color: #999999;""><strong>ผ้านิ่ม เนื้อเนียน ระบายอากาศได้ดี สวมใส่สบาย ไม่ขึ้นขุ่ย Cotton 100% No.32</strong></span></h1>",2017-07-06,product,http://54.255.181.242/lagobe/product/hahar14/,0,,390,390,,instock,,,,0,"Product [:en]color[:th]สี[:]",Black,yes,yes,yes,"Product [:en]Size[:th]ขนาด[:]",Large|Medium|Small|X-Large,yes,yes,yes,,http://54.255.181.242/lagobe/wp-content/uploads/2017/07/lagobe00245-1.jpg|http://54.255.181.242/lagobe/wp-content/uploads/2017/07/lagobe00246.jpg|http://54.255.181.242/lagobe/wp-content/uploads/2017/07/lagobe00249.jpg,||,||,||,||,,Hahar,Collections>Casual|Collections>Party,variable,,Gay>T-shirt,T-shirt,publish,1,hahar14,,,0,0,open,closed,2017-07-14,no,no,,,500,,,,,,no,no,,,,,-1,-1,,,no,taxable,standard,"641,642",a:0:{},"a:2:{s:8:""pa_color"";a:6:{s:4:""name"";s:8:""pa_color"";s:5:""value"";s:0:"""";s:8:""position"";i:0;s:10:""is_visible"";i:1;s:12:""is_variation"";i:1;s:11:""is_taxonomy"";i:1;}s:7:""pa_size"";a:6:{s:4:""name"";s:7:""pa_size"";s:5:""value"";s:0:"""";s:8:""position"";i:1;s:10:""is_visible"";i:1;s:12:""is_variation"";i:1;s:11:""is_taxonomy"";i:1;}}",3.0.7,,a:0:{},0,0
872,Hahar,"<h1><span style=""color: #999999;""><strong>เสื้อเชิ้ตแขนสั้น ปกและแขนรัดโปโล แตกต่างอย่างลงตัว ผลิตจากผ้า Cotton Twill ผ้านิ่ม ใส่สบาย</strong></span></h1>
&nbsp;","<h1><span style=""color: #999999;""><strong>เสื้อเชิ้ตแขนสั้น ปกและแขนรัดโปโล แตกต่างอย่างลงตัว ผลิตจากผ้า Cotton Twill ผ้านิ่ม ใส่สบาย</strong></span></h1>",2017-07-06,product,http://54.255.181.242/lagobe/product/hahar15/,0,SPS0002,1290,1290,,instock,,,,0,"Product [:en]color[:th]สี[:]",Blue,yes,yes,yes,"Product [:en]Size[:th]ขนาด[:]",Large|Medium|Small|X-Large,yes,yes,yes,,http://54.255.181.242/lagobe/wp-content/uploads/2017/07/lagobe00275-1.jpg|http://54.255.181.242/lagobe/wp-content/uploads/2017/07/lagobe00276.jpg|http://54.255.181.242/lagobe/wp-content/uploads/2017/07/lagobe00277.jpg,||,||,||,||,,Hahar,Collections>Casual|Collections>Office|Collections>Party,simple,,Gay>Shirt,Shirt,publish,1,hahar15,,,0,0,open,closed,2017-07-14,no,no,,,500,,,,,,no,no,,,,,-1,-1,,,no,taxable,standard,"650,651",a:0:{},"a:2:{s:8:""pa_color"";a:6:{s:4:""name"";s:8:""pa_color"";s:5:""value"";s:0:"""";s:8:""position"";i:0;s:10:""is_visible"";i:1;s:12:""is_variation"";i:1;s:11:""is_taxonomy"";i:1;}s:7:""pa_size"";a:6:{s:4:""name"";s:7:""pa_size"";s:5:""value"";s:0:"""";s:8:""position"";i:1;s:10:""is_visible"";i:1;s:12:""is_variation"";i:1;s:11:""is_taxonomy"";i:1;}}",3.0.7,,a:0:{},0,0
874,Hahar,"<h1><strong><span style=""color: #999999;"">ผลิตจากผ้า Cotton Twill ผ้านิ่ม ใส่สบาย เหมาะกับอากาศเมืองไทย</span></strong></h1>
&nbsp;","<h1><span style=""color: #999999;""><strong>ผลิตจากผ้า Cotton Twill ผ้านิ่ม ใส่สบาย เหมาะกับอากาศเมืองไทย</strong></span></h1>",2017-07-06,product,http://54.255.181.242/lagobe/product/hahar16/,0,SL0003,1490,1490,,instock,,,,0,"Product [:en]color[:th]สี[:]",Black,yes,yes,yes,"Product [:en]Size[:th]ขนาด[:]",Large|Medium|Small|X-Large,yes,yes,yes,,http://54.255.181.242/lagobe/wp-content/uploads/2017/07/lagobe00280-1.jpg|http://54.255.181.242/lagobe/wp-content/uploads/2017/07/lagobe00281.jpg|http://54.255.181.242/lagobe/wp-content/uploads/2017/07/lagobe00284.jpg,||,||,||,||,,Hahar,Collections>Casual|Collections>Office,simple,,Gay>Shirt,Shirt,publish,1,hahar16,,,0,0,open,closed,2017-07-14,no,no,,,500,,,,,,no,no,,,,,-1,-1,,,no,taxable,standard,"653,654",a:0:{},"a:2:{s:8:""pa_color"";a:6:{s:4:""name"";s:8:""pa_color"";s:5:""value"";s:0:"""";s:8:""position"";i:0;s:10:""is_visible"";i:1;s:12:""is_variation"";i:1;s:11:""is_taxonomy"";i:1;}s:7:""pa_size"";a:6:{s:4:""name"";s:7:""pa_size"";s:5:""value"";s:0:"""";s:8:""position"";i:1;s:10:""is_visible"";i:1;s:12:""is_variation"";i:1;s:11:""is_taxonomy"";i:1;}}",3.0.7,,a:0:{},0,0
879,Hahar,"<h1><span style=""color: #999999;""><strong>ผ้านิ่ม เนื้อเนียน ระบายอากาศได้ดี สวมใส่สบาย ไม่ขึ้นขุ่ย Cotton 100% No.32</strong></span></h1>
&nbsp;","<h1><span style=""color: #999999;""><strong>ผ้านิ่ม เนื้อเนียน ระบายอากาศได้ดี สวมใส่สบาย ไม่ขึ้นขุ่ย Cotton 100% No.32</strong></span></h1>",2017-07-06,product,http://54.255.181.242/lagobe/product/hahar17/,0,TL0003,390,390,,instock,,,,0,"Product [:en]color[:th]สี[:]",White,yes,yes,yes,"Product [:en]Size[:th]ขนาด[:]",Large|Medium|Small|X-Large,yes,yes,yes,,http://54.255.181.242/lagobe/wp-content/uploads/2017/07/lagobe00057-2.jpg|http://54.255.181.242/lagobe/wp-content/uploads/2017/07/lagobe00059.jpg|http://54.255.181.242/lagobe/wp-content/uploads/2017/07/lagobe00062.jpg,||,||,||,||,,Hahar,Collections>Casual|Collections>Party,variable,,Gay>T-shirt,T-shirt,publish,1,hahar17,,,0,0,open,closed,2017-07-14,no,no,,,500,,,,,,no,no,,,,,-1,-1,,,no,taxable,standard,"590,591",a:0:{},"a:2:{s:8:""pa_color"";a:6:{s:4:""name"";s:8:""pa_color"";s:5:""value"";s:0:"""";s:8:""position"";i:0;s:10:""is_visible"";i:1;s:12:""is_variation"";i:1;s:11:""is_taxonomy"";i:1;}s:7:""pa_size"";a:6:{s:4:""name"";s:7:""pa_size"";s:5:""value"";s:0:"""";s:8:""position"";i:1;s:10:""is_visible"";i:1;s:12:""is_variation"";i:1;s:11:""is_taxonomy"";i:1;}}",3.0.7,,a:0:{},0,0
881,"AQUANINE - LONDON SOLDIER","[:en]
<h2><span style=""color: #999999;""><strong>ผลิตจากผ้าคอตตอนแท้ พรีเมี่ยม เกรดส่งออก สวมใส่สบาย ระบายอากาศดี </strong></span><span style=""color: #999999;""><strong>มีการออกแบบดีไซน์ที่ทันสมัย มีความผสมผสานกันอย่างลงตัว ซึ่งตอบโจทย์ความสมัยใหม่ได้เป็นอย่างดีและเป็นสินค้าที่มีภาพลักษณ์  </strong><strong>ออกแบบมาเฉพาะไม่ซ้ำใคร ทั้งดีไซน์ผ้า ทั้งงานตัดเย็บเนียบ สรีระสวยเนื้อผ้าอย่างดี</strong></span></h2>
[:th]
<h2><strong><span style=""color: #999999;"">ผลิตจากผ้าคอตตอนแท้ พรีเมี่ยม เกรดส่งออก สวมใส่สบาย ระบายอากาศดี </span></strong><strong><span style=""color: #999999;"">มีการออกแบบดีไซน์ที่ทันสมัย มีความผสมผสานกันอย่างลงตัว ซึ่งตอบโจทย์ความสมัยใหม่ได้เป็นอย่างดีและเป็นสินค้าที่มีภาพลักษณ์  </span></strong><strong><span style=""color: #999999;"">ออกแบบมาเฉพาะไม่ซ้ำใคร ทั้งดีไซน์ผ้า ทั้งงานตัดเย็บเนียบ สรีระสวยเนื้อผ้าอย่างดี</span></strong></h2>
[:]","<h2><span style=""color: #999999;""><strong>ผลิตจากผ้าคอตตอนแท้ พรีเมี่ยม เกรดส่งออก สวมใส่สบาย ระบายอากาศดี </strong></span><span style=""color: #999999;""><strong>มีการออกแบบดีไซน์ที่ทันสมัย มีความผสมผสานกันอย่างลงตัว ซึ่งตอบโจทย์ความสมัยใหม่ได้เป็นอย่างดีและเป็นสินค้าที่มีภาพลักษณ์  </strong><strong>ออกแบบมาเฉพาะไม่ซ้ำใคร ทั้งดีไซน์ผ้า ทั้งงานตัดเย็บเนียบ สรีระสวยเนื้อผ้าอย่างดี</strong></span></h2>",2017-07-06,product,http://54.255.181.242/lagobe/product/aquanine-london-soldier/,0,LOSO-NA,500,500,,instock,,,,0,"Product [:en]color[:th]สี[:]","Navy Blue",yes,yes,yes,"Product [:en]Size[:th]ขนาด[:]",Large|Medium|Small|X-Large,yes,yes,yes,,http://54.255.181.242/lagobe/wp-content/uploads/2017/07/lagobe00140-1.jpg|http://54.255.181.242/lagobe/wp-content/uploads/2017/07/lagobe00146.jpg|http://54.255.181.242/lagobe/wp-content/uploads/2017/07/lagobe00149.jpg,||,||,||,||,,AQUANINE,Collections>Casual|Collections>Party,variable,,Gay>T-shirt,T-shirt,publish,1,aquanine-london-soldier,,,0,0,open,closed,2017-07-14,no,no,,,500,,,,,,no,no,,,,,-1,-1,,,no,taxable,standard,"616,617",a:0:{},"a:2:{s:8:""pa_color"";a:6:{s:4:""name"";s:8:""pa_color"";s:5:""value"";s:0:"""";s:8:""position"";i:0;s:10:""is_visible"";i:1;s:12:""is_variation"";i:1;s:11:""is_taxonomy"";i:1;}s:7:""pa_size"";a:6:{s:4:""name"";s:7:""pa_size"";s:5:""value"";s:0:"""";s:8:""position"";i:1;s:10:""is_visible"";i:1;s:12:""is_variation"";i:1;s:11:""is_taxonomy"";i:1;}}",3.0.7,,a:0:{},0,0
883,"AQUANINE - LONDON SOLDIER","[:en]
<h2><strong><span style=""color: #999999;"">ผลิตจากผ้าคอตตอนแท้ พรีเมี่ยม เกรดส่งออก สวมใส่สบาย ระบายอากาศดี  </span></strong><strong><span style=""color: #999999;"">มีการออกแบบดีไซน์ที่ทันสมัย มีความผสมผสานกันอย่างลงตัว ซึ่งตอบโจทย์ความสมัยใหม่ได้เป็นอย่างดีและเป็นสินค้าที่มีภาพลักษณ์ ออกแบบมาเฉพาะไม่ซ้ำใคร ทั้งดีไซน์ผ้า ทั้งงานตัดเย็บเนียบ สรีระสวยเนื้อผ้าอย่างดี</span></strong></h2>
[:th]
<h2><span style=""color: #999999;""><strong>ผลิตจากผ้าคอตตอนแท้ พรีเมี่ยม เกรดส่งออก สวมใส่สบาย ระบายอากาศดี  </strong></span><span style=""color: #999999;""><strong>มีการออกแบบดีไซน์ที่ทันสมัย มีความผสมผสานกันอย่างลงตัว ซึ่งตอบโจทย์ความสมัยใหม่ได้เป็นอย่างดีและเป็นสินค้าที่มีภาพลักษณ์ ออกแบบมาเฉพาะไม่ซ้ำใคร ทั้งดีไซน์ผ้า ทั้งงานตัดเย็บเนียบ สรีระสวยเนื้อผ้าอย่างดี</strong></span></h2>
[:]","<h2><span style=""color: #999999;""><strong>ผลิตจากผ้าคอตตอนแท้ พรีเมี่ยม เกรดส่งออก สวมใส่สบาย ระบายอากาศดี </strong></span><span style=""color: #999999;""><strong>มีการออกแบบดีไซน์ที่ทันสมัย มีความผสมผสานกันอย่างลงตัว ซึ่งตอบโจทย์ความสมัยใหม่ได้เป็นอย่างดีและเป็นสินค้าที่มีภาพลักษณ์ ออกแบบมาเฉพาะไม่ซ้ำใคร ทั้งดีไซน์ผ้า ทั้งงานตัดเย็บเนียบ สรีระสวยเนื้อผ้าอย่างดี</strong></span></h2>",2017-07-06,product,http://54.255.181.242/lagobe/product/aquanine-london-soldier-2/,0,USA_R,500,500,,instock,,,,0,"Product [:en]color[:th]สี[:]",Red,yes,yes,yes,"Product [:en]Size[:th]ขนาด[:]",Large|Medium|Small|X-Large,yes,yes,yes,,http://54.255.181.242/lagobe/wp-content/uploads/2017/07/lagobe00200-1.jpg|http://54.255.181.242/lagobe/wp-content/uploads/2017/07/lagobe00211.jpg|http://54.255.181.242/lagobe/wp-content/uploads/2017/07/lagobe00210.jpg,||,||,||,||,,AQUANINE,Collections>Casual|Collections>Party,variable,,Gay>T-shirt,T-shirt,publish,1,aquanine-london-soldier-2,,,0,0,open,closed,2017-07-13,no,no,,,500,,,,,,no,no,,,,,-1,-1,,,no,taxable,standard,"630,629",a:0:{},"a:2:{s:8:""pa_color"";a:6:{s:4:""name"";s:8:""pa_color"";s:5:""value"";s:0:"""";s:8:""position"";i:0;s:10:""is_visible"";i:1;s:12:""is_variation"";i:1;s:11:""is_taxonomy"";i:1;}s:7:""pa_size"";a:6:{s:4:""name"";s:7:""pa_size"";s:5:""value"";s:0:"""";s:8:""position"";i:1;s:10:""is_visible"";i:1;s:12:""is_variation"";i:1;s:11:""is_taxonomy"";i:1;}}",3.0.7,,a:0:{},0,0
887,"AQUANINE - LONDON SOLDIER","[:en]
<h2><strong><span style=""color: #999999;"">ผลิตจากผ้าคอตตอนแท้ พรีเมี่ยม เกรดส่งออก สวมใส่สบาย ระบายอากาศดี มีการออกแบบดีไซน์ที่ทันสมัย มีความผสมผสานกันอย่างลงตัว ซึ่งตอบโจทย์ความสมัยใหม่ได้เป็นอย่างดีและเป็นสินค้าที่มีภาพลักษณ์ ออกแบบมาเฉพาะไม่ซ้ำใคร ทั้งดีไซน์ผ้า ทั้งงานตัดเย็บเนียบ สรีระสวยเนื้อผ้าอย่างดี</span></strong></h2>
[:th]
<h2><span style=""color: #999999;""><strong>ผลิตจากผ้าคอตตอนแท้ พรีเมี่ยม เกรดส่งออก สวมใส่สบาย ระบายอากาศดี มีการออกแบบดีไซน์ที่ทันสมัย มีความผสมผสานกันอย่างลงตัว ซึ่งตอบโจทย์ความสมัยใหม่ได้เป็นอย่างดีและเป็นสินค้าที่มีภาพลักษณ์ ออกแบบมาเฉพาะไม่ซ้ำใคร ทั้งดีไซน์ผ้า ทั้งงานตัดเย็บเนียบ สรีระสวยเนื้อผ้าอย่างดี</strong></span></h2>
[:]","<h2><span style=""color: #999999;""><strong>ผลิตจากผ้าคอตตอนแท้ พรีเมี่ยม เกรดส่งออก สวมใส่สบาย ระบายอากาศดี มีการออกแบบดีไซน์ที่ทันสมัย มีความผสมผสานกันอย่างลงตัว ซึ่งตอบโจทย์ความสมัยใหม่ได้เป็นอย่างดีและเป็นสินค้าที่มีภาพลักษณ์ ออกแบบมาเฉพาะไม่ซ้ำใคร ทั้งดีไซน์ผ้า ทั้งงานตัดเย็บเนียบ สรีระสวยเนื้อผ้าอย่างดี</strong></span></h2>",2017-07-06,product,http://54.255.181.242/lagobe/product/aquanine-london-soldier-3/,0,PAR-NA,500,500,,instock,,,,0,"Product [:en]color[:th]สี[:]","Navy Blue",yes,yes,yes,"Product [:en]Size[:th]ขนาด[:]",Large|Medium|Small|X-Large,yes,yes,yes,,http://54.255.181.242/lagobe/wp-content/uploads/2017/07/lagobe00286-1.jpg|http://54.255.181.242/lagobe/wp-content/uploads/2017/07/lagobe00291.jpg|http://54.255.181.242/lagobe/wp-content/uploads/2017/07/lagobe00290.jpg,||,||,||,||,,AQUANINE,Collections>Casual|Collections>Party,variable,,Gay>T-shirt,T-shirt,publish,1,aquanine-london-soldier-3,,,0,0,open,closed,2017-07-13,no,no,,,500,,,,,,no,no,,,,,-1,-1,,,no,taxable,standard,"657,656",a:0:{},"a:2:{s:8:""pa_color"";a:6:{s:4:""name"";s:8:""pa_color"";s:5:""value"";s:0:"""";s:8:""position"";i:0;s:10:""is_visible"";i:1;s:12:""is_variation"";i:1;s:11:""is_taxonomy"";i:1;}s:7:""pa_size"";a:6:{s:4:""name"";s:7:""pa_size"";s:5:""value"";s:0:"""";s:8:""position"";i:1;s:10:""is_visible"";i:1;s:12:""is_variation"";i:1;s:11:""is_taxonomy"";i:1;}}",3.0.7,,a:0:{},0,0
888,"AQUANINE - LONDON SOLDIER","[:en]
<h2><span style=""color: #999999;""><strong>ผลิตจากผ้าคอตตอนแท้ พรีเมี่ยม เกรดส่งออก สวมใส่สบาย ระบายอากาศดี มีการออกแบบดีไซน์ที่ทันสมัย มีความผสมผสานกันอย่างลงตัว ซึ่งตอบโจทย์ความสมัยใหม่ได้เป็นอย่างดีและเป็นสินค้าที่มีภาพลักษณ์ ออกแบบมาเฉพาะไม่ซ้ำใคร ทั้งดีไซน์ผ้า ทั้งงานตัดเย็บเนียบ สรีระสวยเนื้อผ้าอย่างดี</strong></span></h2>
[:th]
<h2><strong><span style=""color: #999999;"">ผลิตจากผ้าคอตตอนแท้ พรีเมี่ยม เกรดส่งออก สวมใส่สบาย ระบายอากาศดี มีการออกแบบดีไซน์ที่ทันสมัย มีความผสมผสานกันอย่างลงตัว ซึ่งตอบโจทย์ความสมัยใหม่ได้เป็นอย่างดีและเป็นสินค้าที่มีภาพลักษณ์ ออกแบบมาเฉพาะไม่ซ้ำใคร ทั้งดีไซน์ผ้า ทั้งงานตัดเย็บเนียบ สรีระสวยเนื้อผ้าอย่างดี</span></strong></h2>
[:]","<h2><span style=""color: #999999;""><strong>ผลิตจากผ้าคอตตอนแท้ พรีเมี่ยม เกรดส่งออก สวมใส่สบาย ระบายอากาศดี มีการออกแบบดีไซน์ที่ทันสมัย มีความผสมผสานกันอย่างลงตัว ซึ่งตอบโจทย์ความสมัยใหม่ได้เป็นอย่างดีและเป็นสินค้าที่มีภาพลักษณ์ ออกแบบมาเฉพาะไม่ซ้ำใคร ทั้งดีไซน์ผ้า ทั้งงานตัดเย็บเนียบ สรีระสวยเนื้อผ้าอย่างดี</strong></span></h2>",2017-07-06,product,http://54.255.181.242/lagobe/product/aquanine-london-soldier-4/,0,AQ-BL,500,500,,instock,,,,0,"Product [:en]color[:th]สี[:]",Blue,yes,yes,yes,"Product [:en]Size[:th]ขนาด[:]",Large|Medium|Small|X-Large,yes,yes,yes,,http://54.255.181.242/lagobe/wp-content/uploads/2017/07/lagobe00304-1.jpg|http://54.255.181.242/lagobe/wp-content/uploads/2017/07/lagobe00306.jpg|http://54.255.181.242/lagobe/wp-content/uploads/2017/07/lagobe00307.jpg,||,||,||,||,,AQUANINE,Collections>Casual|Collections>Party,simple,,Gay>T-shirt,T-shirt,publish,1,aquanine-london-soldier-4,,,0,0,open,closed,2017-07-13,no,no,,,500,,,,,,no,no,,,,,-1,-1,,,no,taxable,standard,"662,663",a:0:{},"a:2:{s:8:""pa_color"";a:6:{s:4:""name"";s:8:""pa_color"";s:5:""value"";s:0:"""";s:8:""position"";i:0;s:10:""is_visible"";i:1;s:12:""is_variation"";i:1;s:11:""is_taxonomy"";i:1;}s:7:""pa_size"";a:6:{s:4:""name"";s:7:""pa_size"";s:5:""value"";s:0:"""";s:8:""position"";i:1;s:10:""is_visible"";i:1;s:12:""is_variation"";i:1;s:11:""is_taxonomy"";i:1;}}",3.0.7,,a:0:{},0,0
